Date,b&h,without_pca,with_pca,with_pca_and_dwt
2017-08-14,94856.94000000002,204940.06225000165,132821.97150000167,96118.92300000096
2017-08-15,95380.94000000002,203966.06225000165,133423.5762500017,95574.92300000096
2017-08-16,93415.94000000002,207618.56225000165,130671.0762500017,97614.92300000096
2017-08-17,92695.44000000002,208957.81225000165,131552.34425000168,98362.92300000096
2017-08-18,92171.44000000002,209931.81225000165,130677.21425000169,98906.92300000096
2017-08-21,92564.44000000002,210619.2132500017,131235.2142500017,98498.92300000096
2017-08-22,91778.44000000002,212202.7172500017,130119.21425000169,99314.92300000096
2017-08-23,90992.44000000002,210169.8742500017,131108.03725000168,100130.92300000096
2017-08-24,89944.44000000002,212391.50625000172,129465.2492500017,101218.92300000096
2017-08-25,89944.44000000002,212179.46625000174,129465.2492500017,101118.03300000096
2017-08-28,89092.94000000002,210164.46625000174,128236.7492500017,100159.28300000096
2017-08-29,88372.44000000002,208459.46625000174,127197.2492500017,100870.60175000096
2017-08-30,87717.44000000002,206909.46625000174,126252.2492500017,100022.63775000097
2017-08-31,86669.44000000002,204429.46625000174,127638.18625000169,98826.63775000097
2017-09-01,90009.94000000002,212334.46625000174,122818.68625000169,102638.88775000097
2017-09-05,89420.44000000002,213519.17900000175,121890.6607500017,101966.13775000097
2017-09-06,90533.94000000002,210879.92900000175,123412.1607500017,103236.88775000097
2017-09-07,91254.44000000002,212349.84225000176,122304.41925000171,104059.13775000097
2017-09-08,89878.94000000002,209142.09225000176,124183.91925000171,105530.03775000098
2017-09-11,90533.94000000002,210669.59225000176,123288.91925000171,104780.03775000098
2017-09-12,90861.44000000002,211433.34225000176,122841.41925000171,104405.03775000098
2017-09-13,89420.44000000002,208072.84225000176,124810.41925000171,106055.03775000098
2017-09-14,89027.44000000002,207156.34225000176,125347.41925000171,106505.03775000098
2017-09-15,89878.94000000002,209142.09225000176,124183.91925000171,105530.03775000098
