Date,b&h,without_pca,with_pca,with_pca_and_dwt
2017-02-17,150729.29019673157,102907.11131276352,44400.193873880766,140354.27737825012
2017-02-21,151162.56978352356,103202.95103062851,44483.360701052094,139809.97715953065
2017-02-22,153464.36565144348,104774.59820927841,43761.431346083074,141797.03671834565
2017-02-23,151243.8064778595,103258.41877354843,44414.97110285798,139745.39748189546
2017-02-24,153247.7310231476,104626.68187703354,44958.19547543947,141596.88168141939
2017-02-27,151650.01060993958,105614.04257608444,45382.26449529115,140120.70129964448
2017-02-28,151487.5268910675,105395.51482564195,45288.42747294084,139970.57786367036
2017-03-01,150566.8064778595,104754.95453816636,45013.36734949724,139119.89748189546
2017-03-02,150593.8819325714,104773.7913759349,44960.240808931754,139144.91328237153
2017-03-03,149185.7310231476,103794.11770039781,45381.438089815536,137843.88168141939
2017-03-06,151406.29019673157,105338.99712544664,44717.23833700792,139895.52091786958
2017-03-07,151704.1615193634,105546.23108845933,44628.14093252794,140170.73290059663
2017-03-08,151460.4411061554,105376.67080098375,44701.04105612413,139945.55251882173
2017-03-09,143850.96771748352,100082.63540059312,42414.038845827505,132914.93862722017
2017-03-10,141359.60234577942,101717.5936805919,43106.68554027026,130613.09366414642
2017-03-13,139139.04317219544,103264.11310503038,42387.129043173256,128561.45442769624
2017-03-14,139084.8819325714,103120.80122798569,42361.24917170949,128511.41328237152
2017-03-15,137920.4411061554,102257.36061519274,42715.9994234795,127435.55251882173
2017-03-16,140330.56978352356,104044.48704951891,41981.746779894296,129662.34053609468
2017-03-17,140141.01060993958,103903.92766231188,42039.49652812428,129487.20129964448
2017-03-20,140195.1615193634,103944.08092158922,42022.99929759449,129537.23290059663
2017-03-21,139816.04317219544,103662.96214717516,42138.49879405445,129186.95442769624
2017-03-22,138028.76358540345,102337.68245357164,41558.5286192841,127535.63480947114
2017-03-23,137162.20441181946,101695.12306636461,41297.72886800236,126734.99557302095
2017-03-24,136945.56978352356,101534.48704951891,41232.530484671064,126534.84053609468
2017-03-27,137595.48399861145,102016.40275996813,41428.12874364323,127135.31519124605
2017-03-28,137460.0860646515,101916.00429195055,41387.37936543889,127010.21710012056
2017-03-29,139030.7310231476,103080.64796870836,41860.08085774846,128461.38168141939
2017-03-30,141982.4411061554,105269.36061519274,42748.427873129316,131188.55251882173
2017-03-31,143444.76358540345,106353.68245357164,42265.01240755315,132539.63480947114
2017-04-03,143092.7310231476,106092.64796870836,42119.19547730871,132732.61313157657
2017-04-04,142821.92482502747,105891.8433727611,42156.83896232458,132349.15691433722
2017-04-05,146721.4411061554,108783.36061519274,43263.87932680365,128599.42260519415
2017-04-06,147235.96771748352,109164.88551753649,43068.78554758307,128122.13647238165
2017-04-07,148671.20441181946,107990.32436992296,42645.31652292487,126790.7795387879
2017-04-10,149619.01060993958,107286.81976939806,42365.664694159,125911.57378927618
2017-04-11,151622.92482502747,108615.25002185474,41774.406401007145,124052.69915548712
2017-04-12,152299.92482502747,109100.25002185474,41574.656401007145,123424.69915548712
2017-04-13,151297.96771748352,108382.45209399829,41870.28554758307,124354.13647238165
2017-04-17,151379.20441181946,108440.64972583423,41846.31652292487,124278.7795387879
2017-04-18,149943.96771748352,107412.45209399829,41408.657605246044,125610.13647238165
2017-04-19,148671.20441181946,108217.68534341846,41718.80923787544,124419.66794488534
2017-04-20,143363.5268910675,104250.3687372936,43184.888553060984,119978.3100194703
2017-04-21,143526.01060993958,104368.5114413036,43140.007525839304,120114.27313134774
2017-04-24,140736.76358540345,102340.43633372914,43910.44946614692,117780.28725335702
2017-04-25,139761.8819325714,101631.5951319469,44179.7299226899,116964.52587030036
2017-04-26,141115.8819325714,102616.0951319469,43805.7299226899,118097.52587030036
2017-04-27,140357.64523823548,102064.77753551137,44015.16900960395,117463.04863641366
2017-04-28,139328.60234577942,101316.55543239246,44299.409808554155,116601.96621606452
2017-05-01,140113.92482502747,101887.56723506581,44082.489123739695,117259.1082906495
2017-05-03,139924.36565144348,101749.73783595693,44134.84889546821,117100.48898217782
2017-05-04,137568.40854389954,100036.70993907582,43348.673826700666,115129.07140252694
2017-05-05,131042.12895710755,95291.42023952137,41292.94395685814,109668.0117482911
2017-05-08,132991.8819325714,96709.0951319469,41907.10174418113,111299.52587030036
2017-05-09,133641.8064778595,97181.65843684803,41660.208912073576,111843.36967370614
2017-05-10,131989.92482502747,95980.5672350658,42181.14943331381,110461.1082906495
2017-05-11,136024.84937031555,98914.38053996692,40908.687999903166,113837.45209405526
2017-05-12,137514.24730427552,99997.32903773914,40438.98865145346,115083.75036523446
2017-05-15,137703.8064778595,100135.15843684804,40379.208912073576,115242.36967370614
2017-05-16,140357.64523823548,102064.77753551137,41116.03242894599,117463.04863641366
2017-05-17,139897.29019673157,101730.05114085805,40981.22388097236,117077.83278558358
2017-05-18,141413.76358540345,102832.68633372914,41425.3019449372,118346.78725335702
2017-05-19,142226.1615193634,103423.38483150136,41663.201339926214,119026.58552453622
2017-05-22,145204.96771748352,105589.28933818471,42535.50315495917,116411.5351450158
